idr0091/20160912_Pos8_GL01.ome.zarr,0175f94c-efb3-4d6c-b4fb-44e015db3952,4053324
idr0091/20161130_switch_IPTG1uM_Pos0_GL10.ome.zarr,0291afc9-e103-4ac0-83f4-785fa61c9ee9,4053799
idr0091/20161130_switch_IPTG1uM_Pos2_GL20.ome.zarr,0298896b-c407-4004-88e5-202c9904a717,4053827
idr0091/20161130_switch_IPTG1uM_Pos2_GL03.ome.zarr,02fc9189-ee03-4431-8fb1-2d1d592a0900,4053814
idr0091/20161207_Pos1_GL26.ome.zarr,0313c8dc-6c95-444a-8418-2bae3a4b781e,4053865
idr0091/20151204_switch6h_pos0_GL02.ome.zarr,0346440c-6461-4347-a57c-1eb137e2f71d,4053141
idr0091/20151204_switch6h_pos0_GL13.ome.zarr,0385da0d-a946-4c08-b605-4bd4f1429211,4053149
idr0091/20151204_switch6h_pos1_GL06.ome.zarr,03f2af95-e49c-4a87-9d89-1e69ab0317ee,4053156
idr0091/20160912_Pos8_GL17.ome.zarr,04c15415-12ee-4ba3-92c1-7f3c2666c7d9,4053334
idr0091/20161007_Pos1_GL03.ome.zarr,04c7fbbc-3c48-47d0-b791-e754c157321b,4053392
idr0091/20160526_pos4_GL01.ome.zarr,069762d9-656f-401d-9383-ade9d886dbe2,4053424
idr0091/20151218_switch8h_pos6_GL09.ome.zarr,0827acd5-6635-482e-975a-b68db893d110,4053197
idr0091/20161207_Pos1_GL09.ome.zarr,0a410a0d-f258-4a74-8301-298292251ce7,4053854
idr0091/20161007_Pos0_GL23.ome.zarr,0aa2eac0-d7e0-4755-a708-aa419e67e597,4053389
idr0091/20151204_switch6h_pos5_GL10.ome.zarr,0be49fe7-1902-4abd-a8fa-babb0f1f0ec7,4053166
idr0091/20161130_switch_IPTG1uM_Pos2_GL06.ome.zarr,0c245b24-a0f9-4e3b-9f42-cd026512f515,4053816
idr0091/20161212_Pos1_GL23.ome.zarr,0d78d192-5ecf-4cf5-a190-d8fb13d86e95,4053477
idr0091/20160526_pos4_GL09.ome.zarr,0e3cc25c-9dde-4d5f-8604-676da18bc8ac,4053427
idr0091/20161207_Pos1_GL18.ome.zarr,0ffef313-b426-4b3a-ab76-0881ce7f54a4,4053860
idr0091/20161212_Pos1_GL18.ome.zarr,10229bed-f458-4f3e-9fa5-cdb137cb30a5,4053472
idr0091/20161212_Pos0_GL22.ome.zarr,10faf178-4551-42a3-822f-3051383374c6,4053454
idr0091/20161130_switch_IPTG1uM_Pos0_GL22.ome.zarr,12820645-3421-4825-9df9-f1f5fb79c200,4053806
idr0091/20151204_switch6h_pos0_GL09.ome.zarr,155cc17a-785e-4ffa-963b-ce911c4977f5,4053145
idr0091/20151204_switch6h_pos0_GL19.ome.zarr,161b2baf-865b-4d58-944f-c203a545b88f,4053151
idr0091/20161207_Pos1_GL17.ome.zarr,19b3b2e8-0b8a-429c-be3c-8a6f3364edee,4053859
idr0091/20151204_switch6h_pos1_GL03.ome.zarr,19dbc80b-975d-462e-8a07-50eaa33ad69c,4053154
idr0091/20160912_Pos0_GL04.ome.zarr,1ae9989d-e94e-4f79-9a21-8cae60d655cf,4053293
idr0091/20161014_Pos2_GL27.ome.zarr,1b53d15b-4507-49f0-8a1a-02034242cb22,4053362
idr0091/20161007_Pos0_GL02.ome.zarr,1b6aee41-8e46-4596-838d-11d9f433f642,4053372
idr0091/20161130_switch_IPTG1uM_Pos0_GL11.ome.zarr,1c5ba5e8-100a-4593-ab5c-bac4d54b595c,4053800
idr0091/20161014_Pos0_GL01.ome.zarr,1cbcee87-49f9-438b-81bc-4ad2168e6f7e,4053337
idr0091/20161207_Pos1_GL08.ome.zarr,1ccb01a8-2693-419f-af34-772bda591f7e,4053853
idr0091/20161212_Pos1_GL16.ome.zarr,1d60ef13-7e47-4705-a314-6048f2eb38ca,4053471
idr0091/20160526_pos0_GL18.ome.zarr,1e4c55e1-c067-4005-bdbd-2832c1042325,4053417
idr0091/20161130_switch_IPTG1uM_Pos0_GL25.ome.zarr,1e7d257b-f215-4839-8940-8bbf16841cee,4053809
idr0091/20161014_Pos0_GL18.ome.zarr,1e9f167b-128f-4aa7-97a4-c7167cd3f508,4053344
idr0091/20161212_Pos0_GL27.ome.zarr,1eccd3bf-2ada-40d7-bca1-a0cfb993e5d8,4053458
idr0091/20161021_Pos2_GL01.ome.zarr,1eecc9b6-042e-4eb5-8abf-a02b5a3ab768,4053481
idr0091/20151204_switch6h_pos0_GL05.ome.zarr,1ffecc36-72ba-4770-bfe8-bcdb1b94a26b,4053143
idr0091/20160912_Pos0_GL07.ome.zarr,212306b6-d18d-499a-968d-4a5a329dbd76,4053296
idr0091/20161212_Pos1_GL24.ome.zarr,21ccf24b-15e4-445a-90f8-83ef33b3193a,4053478
idr0091/20161014_Pos1_GL02.ome.zarr,2200b2b6-6dfc-405b-81ef-4618b5d7ffb2,4053346
idr0091/20160912_Pos4_GL09.ome.zarr,224f0730-8aa1-4f2e-81c7-e7d2ef43ea13,4053313
idr0091/20160912_Pos4_GL21.ome.zarr,234c8055-22a2-43be-b0e7-87ef8729a8f6,4053319
idr0091/20161212_Pos0_GL18.ome.zarr,24288f31-e513-435f-b440-41448a3f3d67,4053450
idr0091/20161207_Pos1_GL25.ome.zarr,25884d0a-05db-44f7-99d5-e3e40e84e917,4053864
idr0091/20151204_switch6h_pos0_GL06.ome.zarr,27a3b670-71cd-4c72-9d01-04abd209f84a,4053144
idr0091/20160526_pos0_GL05.ome.zarr,27e3ca06-2706-4e93-88f7-bdbee9a3432f,4053412
idr0091/20160912_Pos8_GL21.ome.zarr,2bcbb32a-8094-423f-910d-3d4536cd2892,4053336
idr0091/20161021_Pos5_GL11.ome.zarr,2c6b2a59-5838-42ae-8798-420e9610cd17,4053503
idr0091/20160912_Pos8_GL11.ome.zarr,3063be23-cad8-4974-98d0-d28662993a0f,4053331
idr0091/20151218_switch8h_pos0_GL07.ome.zarr,314c3530-26c2-476c-ae25-383f96cd5ea6,4053172
idr0091/20151218_switch8h_pos6_GL10.ome.zarr,31ecc3b5-ce12-4ff5-ba91-d8aa9c2365b2,4053198
idr0091/20160912_Pos8_GL03.ome.zarr,33a654a5-69c8-4848-97dc-d194a5779c08,4053326
idr0091/20161212_Pos0_GL04.ome.zarr,3487de22-5b85-46f9-b01e-99bae1b366da,4053443
idr0091/20160526_pos0_GL16.ome.zarr,34916d6f-5e68-466a-bec9-045fcccf665a,4053415
idr0091/20160912_Pos4_GL06.ome.zarr,35098780-25b3-40d1-920d-f701283bf6a6,4053311
idr0091/20161130_switch_IPTG1uM_Pos2_GL21.ome.zarr,35646b9a-6e05-4a54-83df-da92b3a78c60,4053828
idr0091/20161130_switch_IPTG1uM_Pos0_GL27.ome.zarr,374ac794-0a75-4a4d-b649-1b7f619ed809,4053811
idr0091/20161207_Pos0_GL08.ome.zarr,377b0a96-cbae-4e2c-8b1e-bab5e517f6de,4053839
idr0091/20151204_switch6h_pos5_GL06.ome.zarr,3809e092-8094-4ddd-aa10-b795b3467682,4053163
idr0091/20161130_switch_IPTG1uM_Pos2_GL02.ome.zarr,382a6bf4-8a98-48c3-9c0b-6a60ef706d4f,4053813
idr0091/20160912_Pos0_GL10.ome.zarr,38ab7ff8-abd6-4b04-b1c6-384052204015,4053297
idr0091/20161014_Pos1_GL18.ome.zarr,38caada9-38e5-4050-9fb2-c047ed10c19a,4053351
idr0091/20151204_switch6h_pos5_GL03.ome.zarr,38e421fc-ad6f-49d8-925f-e35836eb08ce,4053160
idr0091/20151218_switch8h_pos2_GL02.ome.zarr,3926080c-ceba-49f1-bd01-666b35a5b79b,4053179
idr0091/20161021_Pos2_GL05.ome.zarr,3a524090-e0b0-48ce-a090-505b72bacf5d,4053482
idr0091/20161212_Pos0_GL01.ome.zarr,3b09f5c8-a95b-490e-a8af-4795dc8bff15,4053442
idr0091/20160912_Pos0_GL12.ome.zarr,3b2af3eb-f6a9-4c69-b201-ac40b909dd2c,4053299
idr0091/20160912_Pos0_GL17.ome.zarr,3bac9b73-e25c-4cfd-aff6-f81a9ddc5317,4053303
idr0091/20161207_Pos0_GL07.ome.zarr,3cba84f3-9fcb-4d66-80d5-e5f0f7b8bf7d,4053838
